"id","delete_no","ship_num","block_name","start_point","central_point","end_point","wagon_num","receiving_scheduled","delivery_scheduled","work_date","create_at","update_at","ship_num_change_flag","block_name_change_flag","start_point_change_flag","central_point_change_flag","end_point_change_flag","comment1_change_flag","ship_flag","receiving_flag","departure_flag","delete_flag","comment1","comment2"
7144,"27","5299","ｽｷｯﾄ","８４３片付け","","","1",18:15:00,18:45:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 15:58:48.152,False,False,False,False,False,False,True,True,True,False,"",""
7145,"50","5510","ＧＣＤ８Ｐ","３２２","","９２７","4",8:00:00,8:45:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,False,False,False,True,"",""
7146,"12","5299","３Ｇ－１７６","ＣＲ２","","ﾔｰﾄﾞ","4",16:15:00,17:30:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,False,False,False,True,"800H×3",""
7147,"44","5300","Ｇ９－６Ｓ","５４２前","","５５６奥","2",10:15:00,11:00:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,True,True,True,False,"",""
7148,"42","5300","5-149P(BH)","南岸","Ｅ棟","南岸","2",16:15:00,17:15:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 14:59:54.922,False,False,False,False,False,False,True,True,True,False,"(15.2-7.8)","(定盤)"
7149,"24","5300","GSN31S","Ｐ７","","Ｐ９","1",7:00:00,7:30:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,False,False,False,False,"","(G1-18P前"
7150,"3","5300","1-4TP","M","","工ﾖｺ山","2",17:15:00,18:00:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 16:24:46.816,False,False,False,False,False,False,True,True,True,False,"(22.5-14.1)","入1/13"
7151,"1","5300","G9-10P","L","","４山","1",15:15:00,16:00:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 14:23:37.010,False,False,False,False,True,False,True,True,True,False,"(25-13.7)",""
7152,"14","5300","１－６ＴＰ","ＣＲ１","","４山","3",11:30:00,12:30:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,True,True,True,True,True,True,False,False,False,False,"▲中止",""
7153,"19","5300","９－１０ＨＰ","５５６","","Ｋ","3",9:30:00,10:30:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,True,True,True,False,"",""
7154,"22","5300","６Ｕ－４Ｐ","Ｋ","","ＭﾖｺＳ山","5",14:00:00,15:00:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 14:26:25.147,False,False,False,False,False,False,True,True,True,False,"(22.4m)927H×2",""
7155,"33","5300","6-1ALBS","Ｋ前","Ｓ４","Ｋ前","3",15:30:00,16:30:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 16:48:42.459,False,False,False,False,False,False,True,True,True,False,"(PS相積)",""
7156,"30","5300","DB-3C SH","S3","","ﾔｰﾄﾞ","1",8:00:00,9:00:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,False,False,False,True,"(10.8m)H×2",""
7157,"2","5300","G2-10P","L","","４１７奥(山寄せ","1",18:45:00,19:30:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 16:53:07.876,False,False,False,False,False,False,True,True,True,False,"(25-8.4)","入1/23"
7158,"53","5300","DB-3C","ﾔｰﾄﾞ","","K2","6",12:15:00,12:45:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,False,False,False,True,"中組",""
7159,"45","5300","Ｇ９－６Ｐ","５４２奥","","５５６前","2",11:00:00,11:45:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,True,True,True,False,"",""
7160,"46","5300","ＦＵＮＮＥＬ","ＡＥＣ(前出し","","","4",14:00:00,14:30:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,False,False,False,True,"",""
7161,"47","5300","ＤＢ－３Ｃ(TOP)","Ｊﾖｺ②","","Ｋ２","1",11:30:00,12:30:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,True,True,True,False,"",""
7162,"54","5300","Funnel","AEC","","AEC","3",14:00:00,14:30:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 14:32:00.356,False,False,False,False,False,False,True,True,True,False,"前出移動",""
7163,"58","5510","ＧＴ６Ｃ","８２５","","Ｐ７","1",7:30:00,8:00:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,True,True,True,False,"",""
7164,"59","5510","ＶＳＭ３２Ｐ","９２７","","Ｐ５","1",8:00:00,8:30:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,True,True,True,True,True,True,True,True,True,False,"","▲中止"
7165,"60","5299","Ｇ３－２３０Ｓ","５５６前","","２０５前","5",9:00:00,9:45:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,True,True,True,False,"",""
7166,"61","5299","６Ｌ－１８Ｓ","２０６(本館)","","Ｐ４","1",10:30:00,11:00:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,True,True,True,False,"",""
7167,"62","5510","ＶＳＵ６Ｓ","Ｐ１０","","３１８前","1",11:00:00,11:30:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,True,True,True,False,"","(G1-16S前"
7168,"63","5299","Ｇ１－１６Ｐ","Ｐ５","","３１８奥","2",8:00:00,8:45:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,False,False,False,False,"","(山寄せ"
7169,"64","5299","Ｇ９－２０Ｐ","Ｐ４","","Ｐ５","2",9:30:00,10:15:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,True,True,True,False,"",""
7170,"65","5299","Ｇ３－２３０Ｐ","工ﾖｺ山","","３２２","2",14:30:00,15:15:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 14:27:44.531,False,False,False,False,False,False,True,True,True,False,"",""
7171,"66","5300","ＧＳＮ３１Ｐ","Ｐ５","","九重","3",9:00:00,9:30:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,True,True,True,True,True,True,False,False,False,False,"","▲中止"
7172,"67","5300","２－４ＨＰＳ（ＳＬ）","Ｋ海①","","Ｋ海②","3",17:30:00,18:00:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,True,True,True,True,True,True,False,False,False,False,"▲中止",""
7173,"68","5518","ＶＢ２Ｓ","３１０前","","３２０前","3",19:00:00,19:45:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,False,False,False,False,"",""
7174,"69","5299","Ｇ１－１６Ｓ","Ｐ１０","","３１８㊥","5",9:45:00,10:30:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,True,True,True,False,"",""
7175,"70","5299","２Ｇ－２Ｐ","Ｐ２","","Ｐ６","5",12:00:00,12:30:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,True,True,True,False,"",""
7176,"71","5510","ＶＳＭ３２Ｐ","Ｐ５","","９２７","5",13:30:00,14:00:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,True,True,True,True,True,True,False,False,False,False,"","▲中止"
7177,"72","5300","５－９５ＰＳ","工ﾖｺ山","","Ｐ２","5",15:00:00,16:00:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 15:09:46.581,False,False,False,False,False,False,True,True,True,False,"",""
7178,"73","5300","９－１２ＨＳ","Ｍﾖｺ山","","４１７前","5",19:15:00,20:00:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 13:39:24.756,False,False,False,False,False,False,False,False,False,False,"",""
7179,"74","5300","９－１２ＨＳ","Ｍﾖｺ山","","４１７前","5",19:15:00,20:00:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 17:25:50.840,False,False,False,False,False,False,True,True,True,False,"",""
7180,"75","5518","ＶＢ２Ｓ","３１０前","","３２０前","3",19:00:00,19:45:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 15:20:37.152,False,False,False,False,False,False,True,True,True,False,"",""
7181,"76","5299","ｽｷｯﾄ","８４３片付け","","","5",18:30:00,19:15:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/21 16:43:41.500,False,False,False,False,False,False,False,False,False,True,"",""
7182,"77","5299","６ＵＧ－１６Ｐ","４１７","","８４３","5",18:30:00,19:15:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/22 16:48:28.774,False,False,False,False,False,False,True,True,True,False,"",""
7183,"78","None","JMU綱引き大会","12:15","","13:11","4",12:00:00,13:00:00,2023/12/22,2023/12/21 15:50:50.264,2023/12/21 16:43:41.500,False,False,False,False,False,False,False,False,False,False,"※第2ﾊｳｽ前","(予定)"
7184,"45","5518","ＧＢ４Ｐ","２３０","","Ｐ７","2",15:00:00,15:45:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 15:00:50.915,False,False,False,False,False,False,True,True,True,False,"",""
7185,"1","5518","GL1P","M","","３２０奥(山寄せ","5",14:15:00,15:00:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 14:26:47.752,False,False,False,False,True,False,True,True,True,False,"(15.5-13.6)","入1/18"
7186,"27","5518","ＶＢ５ＰＳ（ＰＬ）","Ｆ棟","","Ｋ海②","1",8:30:00,9:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"(15m×2枚)H×2",""
7187,"11","5518","ＧＳＬ３１ＡＰ","５１６山","","９２７","3",7:15:00,8:00:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"(F-山","※ﾌﾞﾛｯｸ架台31st残し"
7188,"22","5518","LM31AS","Ｋ前","","S2","1",10:15:00,10:45:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"積置",""
7189,"21","5518","GB51C","２３０","","S4","2",12:00:00,12:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"積置",""
7190,"16","5518","Ｇ４Ｄ４Ｐ","Ｋ２","","３２０前","1",16:00:00,17:00:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 15:22:06.063,False,False,False,False,True,False,True,True,True,False,"(16.3-5.7)",""
7191,"12","5518","Ｈ鋼","９２７片付け","","","1",14:30:00,15:00:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"",""
7192,"10","5518","ＧＳＬ３１ＦＰ","５１８山","","９２７","3",6:30:00,7:15:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"(F-山","※ﾌﾞﾛｯｸ架台31St残し"
7193,"44","5510","ＧＴ６Ｃ","Ｐ７","","Ｐ９","2",14:30:00,15:00:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 14:25:50.155,False,False,False,False,False,False,True,True,True,False,"",""
7194,"46","None","nan","","","","4",10:00:00,11:00:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,False,False,False,True,"",""
7195,"38","5510","ＶＮ３２Ｃ","Ｐ９","","Ｊﾖｺ②","5",10:45:00,11:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"",""
7196,"48","None","Ｎｏ３台車","","","","2",8:00:00,10:45:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,False,False,False,False,"",""
7197,"20","5299","4M架台","S4土間片付け","","","1",8:00:00,8:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"",""
7198,"24","5299","Ｇ３－２３０Ｐ","３２２","","９２７(ﾒｲｼ側寄せ","2",15:45:00,16:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,False,False,False,True,"","(TOPﾒｲｼ"
7199,"25","5299","Ｇ３－２３０Ｓ","２０５前","","９２７(P舷山","2",16:30:00,17:15:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,False,False,False,True,"","(TOPﾒｲｼ"
7200,"28","5299","Ｇ６Ｌ－１６Ｓ","Ｐ８","","８４３","5",8:00:00,8:45:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"",""
7201,"29","5299","Ｇ１－１８Ｓ","Ｐ６","","３１０奥","3",8:00:00,8:45:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"","(海寄せ"
7202,"32","5299","Ｇ９－２０Ｓ","Ｐ１","","Ｐ６","5",9:30:00,10:15:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"",""
7203,"34","5299","２Ｇ－２Ｓ","Ｐ３","","Ｐ８","5",10:15:00,10:45:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"",""
7204,"40","5299","１Ｇ－２０Ｓ","Ｍﾖｺ山","","Ｐ２","1",11:45:00,12:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"",""
7205,"41","5299","６Ｌ－１８Ｐ","Ｐ４","","Ｐ５","2",13:30:00,14:00:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"","(P6寄せ"
7206,"42","5299","６Ｌ－１８Ｓ","Ｐ４","","Ｐ５","2",14:00:00,14:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"","(P6寄せ"
7207,"43","5299","１Ｇ－２０Ｐ","Ｍﾖｺ山","","Ｐ４","5",13:30:00,14:15:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 14:15:06.894,False,False,False,False,False,False,True,True,True,False,"",""
7208,"49","None","Ｎｏ２台車","","","","3",10:45:00,12:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,False,False,False,False,"",""
7209,"47","None","Ｈｉｔｚ作業","","","","3",9:45:00,10:45:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,False,False,False,False,"",""
7210,"35","5510","ＧＳＵ７Ｐ","２３０","","Ｐ３","2",10:45:00,11:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"",""
7211,"4","5518","ひな壇架台","Ｋ２","","J棟","1",10:45:00,11:45:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"R1台",""
7212,"37","None","nan","","","","5",12:30:00,13:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,False,False,False,True,"",""
7213,"26","None","※８２８番地空け","","","","4",12:30:00,14:00:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,False,False,False,False,"(1000Tﾊﾞｰｼﾞを置く予定",""
7214,"8","None","nan","","","","2",12:30:00,13:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,False,False,False,True,"",""
7215,"7","None","nan","","","","3",12:30:00,13:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,False,False,False,True,"",""
7216,"6","None","nan","","","","1",12:30:00,13:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,False,False,False,True,"",""
7217,"9","5510","ＧＳＵ７Ｐ","３１０","","２３０積置き","2",7:15:00,8:00:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"",""
7218,"19","5510","ＢＷ８ＦＰＳ","九東","","９２７山","3",17:45:00,18:15:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,False,False,False,True,"",""
7219,"18","5510","ＨＣ１ＦＰＳ","九東","","","3",17:15:00,17:45:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,False,False,False,True,"",""
7220,"17","5510","ＨＣ１ＷＰＳ","２０２(2条)","","９２７山","3",16:45:00,17:15:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,False,False,False,True,"",""
7221,"31","5510","Ｈ鋼","９２７片付け","","","1",6:30:00,7:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"",""
7222,"33","5510","ＧＳＵ７Ｓ","４２１","","Ｐ１","1",9:30:00,10:15:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"",""
7223,"3","5518","5D4-SUS","Ｌﾖｺ山","","J棟","3",8:45:00,9:45:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"",""
7224,"13","5518","ひな段定盤","４０７","Ｋ２","４０７","1",11:00:00,12:00:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,False,False,False,True,"(段積)",""
7225,"23","5300","１－６ＴＰ","９２７","","工ﾖｺ山","2",6:30:00,7:15:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"","入1/9"
7226,"14","5300","６Ｕ－４Ｓ","ＭﾖｺＳ","Ｋ２","Ｊﾖｺ②","1",13:30:00,14:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 14:06:52.326,False,False,False,False,False,False,True,True,True,False,"(PS相積)","(長ﾛﾝｼﾞ合わせ)"
7227,"15","5300","５－１２２Ｓ","Ｋ２","","Ｍﾖｺ山","1",15:00:00,16:00:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 14:39:06.118,False,False,False,False,False,False,True,True,True,False,"(19.7-7.8)陸ｽ×2","入1/20"
7228,"2","5300","9-14HP▲中止","M","","Ｍﾖｺ山","2",15:45:00,16:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,True,True,True,True,True,True,False,False,False,False,"(24.7-13.9)","入1/9"
7229,"5","5300","DB-1TS","２１１前","","518番地","1",7:30:00,8:00:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"518山側。ﾃｰﾌﾟ指示あり。",""
7230,"30","5300","Ｇ９－１０Ｐ","４山","","Ｌﾖｺ山","5",8:45:00,9:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"",""
7231,"36","5300","ＧＳＮ３１Ｐ","Ｐ５","","２０２(本館)","2",11:30:00,12:00:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"",""
7232,"39","5300","５－９５ＰＳ","Ｐ２","","Ｐ１０(奥","5",11:30:00,12:30:00,2023/12/23,2023/12/22 16:09:45.647,2023/12/23 12:43:35.316,False,False,False,False,False,False,True,True,True,False,"",""
7233,"12","None","nan","","","","4",12:30:00,13:30:00,2023/12/25,2023/12/23 13:01:31.373,2023/12/25 16:55:00.947,False,False,False,False,False,False,False,False,False,True,"",""
7234,"13","None","nan","","","","5",12:30:00,13:30:00,2023/12/25,2023/12/23 13:01:31.373,2023/12/25 16:55:00.947,False,False,False,False,False,False,False,False,False,True,"",""
7235,"3","None","No4台車","","","","4",8:00:00,10:45:00,2023/12/25,2023/12/23 13:01:31.373,2023/12/25 16:55:00.947,False,False,False,False,False,False,False,False,False,False,"TCMﾘｼﾝﾀﾞｰ補修　停止",""
